item,weight
解放前,1
三百斤,1
山楂,1
奸商,1
一斤,2
写照,3
起家,1
走村入户,2
生活必需品,1
山货,2
代销,1
一代代,3
艰苦奋斗,2
一心,5
交口称赞,3
山里人,3
实物,3
不辞辛劳,2
赤子,1
实境,1
驻足观看,2
映入,1
眼帘,1
三间,1
低矮,2
石板房,1
贫农,1
有党,1
有民,1
有戒,1
先拜,1
谷公,1
祭,1
祖宗,1
朴素,3
李世玮,1
傅佳薇,1
郭泓,1
郭楠,1
四名,2
名列第一,1
初赛,3
组织奖,4
平顺,1
汽运,1
屯留,1
炬,1
六支,1
韩泽春,1
李强,4
亲临现场,3
张维斌,1
王兵,4
赵雪冰,1
院团委,4
组织协调,2
保卫处,1
思政部,1
马鑫,1
稳抓,1
稳打,1
所向披靡,1
分数,1
不可估量,1
东城,3
少先队,12
教管,1
少先,1
团县委,3
入队,1
队旗,1
执握,1
呼号,2
队礼,1
杨青枝,1
张淑青,1
郝军艳,1
校党委,1
赵会利,1
罗煜,1
党校,3
四百余,1
尚美,1
笃行,1
反省,5
唱歌曲,2
诵,3
发善心,1
吉祥,1
鞠躬,1
善事,2
开场,2
三问,1
小节,1
明察,1
得失,1
修正,3
音乐学院,3
蒋慧,1
演唱,3
沁园春,1
岳阳楼记,1
音表系,1
三下乡,1
徐军,3
以德,2
以身,2
立教,1
品行,3
工程学院,3
郭艳芹,2
铸师魂,2
谆谆教诲,1
一届,3
二十多名,1
军训,8
谢尔艾力,1
库尔班,1
助教,1
支气管炎,1
开封,5
杞县,1
程庄村,1
李泽华,1
表演系,1
行政事务,1
孟令博,1
何芳芳,1
艾力,1
有恒心,1
卡上,1
育德于,1
成德于,1
树牢,1
不断丰富,1
易于,1
道德教育,1
美誉度,2
记者团,1
贾曼曼,1
王艳敏,1
王琳玮,1
王军胜,1
杨玉经,6
动摇,4
四维,1
金盾,3
押运,1
银川,7
地同,1
博士后,1
实践者,1
支持者,1
混合,1
所有制,1
国有资本,3
保值,2
国有经济,1
厚植,1
理顺,1
宽松环境,1
实用型,1
史春明,1
陈康仁及,1
王一平,1
发声,10
铸牢,2
共同体,5
木垒,3
郭致文,1
自古以来,1
长居,1
各族,1
璀璨,3
河山,2
休戚与共,1
手足,4
袍泽,1
情谊,4
土生土长,3
木垒哈萨克自治县,1
大团结,2
实践证明,1
领土,1
领空,1
染指,1
区州县,2
之声,4
挑起,2
仇恨,3
势力,1
两面,1
反动,1
思潮,1
同仇敌忾,1
锋利,1
之剑,1
批驳,1
安定团结,1
神圣职责,3
讲清楚,1
经得起,3
会落,1
十几种,1
密不可分,4
生机盎然,1
一寸,1
之根,1
永葆,1
之树,1
常青,1
玛纳斯县,1
买代提,1
托合,1
呼图壁县,1
呼图壁,1
双语,16
王欢,1
署名文章,1
心之所,1
大美,1
cjtv,1
玩转,1
天池,1
莉,1
琰,1
2797767378,1
代营,1
13201020899,1
18196166244,1
保定,2
组图,1
王月衡,1
项链,1
串起,1
旅发,3
颗珍,1
hebei,1
ifeng,1
6599514,1
人生价值,1
假肢,11
金龙鱼,5
助行,5
昌黎县,1
各庄镇,1
王文同,2
雪中送炭,2
右小腿,1
越难,1
初次,1
朱雷,1
心电图仪,1
远红外,1
磁振热,1
检查费,1
床位费,2
减半,2
午餐,3
海港区,1
三餐,1
赵洁娜,1
西固区,2
12316,3
五联,1
品位,1
头号,1
总责,1
有礼,1
道德水准,1
经贸合作,2
侨领,2
侨商,2
盛赞,1
黑河,21
侨联,2
郭占力,1
高永英,1
旅俄,4
华侨,5
留苏,2
解说,2
通过参观,1
民族解放,1
小城,2
肃然起敬,1
沙盘,1
得天独厚,3
东北网,6
孙纪园,1
场直,2
管理区,4
总结经验,1
生活区,1
养殖区,1
柴草,1
沟渠,1
沟边,1
香化,1
各有特点,1
唐晓鸣,5
两直,1
经费支出,1
结余,1
绩效考核,4
=,31
兴赣,1
守道,1
尚法,1
方家,2
徐迎,1
徐榕,1
展在,1
展览会,2
大放异彩,1
黑河市,3
大黑河,1
国际经贸,1
洽谈会,5
布市,1
展会,7
展,5
展示台,2
vr,2
4d,1
俄文,1
画册,1
纪念品,1
双子,1
展位,2
上萌萌,1
熊,27
④,3
剑川,1
剑川县,7
种苗,2
张瑛,1
林业部门,3
老兵,7
系统化,2
大理,1
册,1
负责管理,2
图斑,2
以工,1
带训,1
质,6
紧缺,4
先期,4
台高,1
投影设备,1
李建华,1
操作技能,1
业务水平,3
同责,1
走样,1
区划,1
走形,1
指导组,1
事事,2
有着落,2
回音,1
杨艳玲,1
zlyjbgs24,1
0872,1
2319276,1
宿松,2
稻虾,14
共作,6
钱景,1
水田,1
聚宝盆,1
宿松县,5
后湖,2
一镇,3
出镜,2
程妙生,1
小龙虾,5
不可开交,1
凌晨时分,1
曹湖村,1
宜湖,4
捕虾,2
虾笼,1
捕获,1
均匀,2
虾,3
农们,1
捕,1
满载而归,1
一点钟,1
下塘,1
下塘收,1
两百多斤,1
外边,1
早来,1
龙虾,10
秤重,1
拉走,1
数钱,1
王宝洋,2
茬,1
亩产,1
千斤,1
双千,1
同期,3
起苗,1
每亩,6
两百斤,1
两千,2
三四百块,1
心满意足,1
做零工,1
一万多元,1
前临,1
依,7
大湖,1
农技站,1
王斌,1
连作,1
收割,1
排泄物,1
口前,1
质量上乘,1
一万六千,1
沈金洪,1
农业产业,1
省工,1
信委,1
郑正春,1
近百家,1
52%,2
519,1
1.07,1
270,1
5440,1
4534,1
52.02%,1
能进能出,1
财政部门,3
管理机构,1
分工协作,1
各市县,1
物有所值,1
财务报告,1
热烈响应,2
本源,1
当期,1
夏日,2
夏装,4
孝老,1
老有所养,4
荥阳市,1
社会福利,1
姚待献,2
冯明杰,1
荥阳,1
宋书,1
杰等,1
36.36,1
3030,2
订做,1
面带笑容,1
助老,5
并祝,1
初夏,4
第九届,6
学术年会,5
工作简报,1
◆,9
新闻动态,1
练兵,4
正心,2
八点,1
尹立,1
辞后,1
孟维晓副,1
组委会,1
具体任务,1
这使,2
准时到达,1
红博,1
用餐,1
六组,3
物料,6
提高效率,2
坐成,1
任务区,1
多袋,1
装袋,2
会议厅,1
越做越,1
日早,1
注册组,4
华旗,2
到工,1
签到,4
应变,1
孙明聪,1
郭思琪,1
姜珊,1
郝梦娇,1
宋禄启,1
鹏飞,1
赵永东,6
基本功能,1
才艺,1
文艺活动,2
杨晓武及,1
用房,1
临休,2
嵌入,1
自创,1
朝着,2
特色化,1
理疗,1
助洁,1
助医,3
文艺表演,1
时时,3
3800,6
守护人,3
及市,1
六连冠,2
行风,2
坐不住,2
切点,1
盲点,2
芝罘区,1
停稳,1
挥手,1
示意,1
职责所在,1
客运量,1
亿人次,2
活化,2
精耕,1
责任田,1
阶梯,1
思想观念,3
下工夫,1
树形象,3
大力提高,1
入眼,1
入脑,2
入心,2
铁军,2
引导员,2
宫家岛,1
地板,1
充电站,1
第一道,2
这道,1
里子,1
六净,1
一亮,1
禁烟,1
报站,1
器,4
刊发,1
民声,2
运管处,1
微笑服务,3
跟车,1
情景剧,1
巡回展,1
保洁员,2
车容,1
车貌,1
沈阳人,1
房证,2
商品房,3
内为,3
排号,1
缴款,1
宋雷,8
迫切需要,4
金沙湾,2
一小部分,1
十分困难,2
四五十,1
张建新,1
张明璐,4
完税,1
办房证,2
邰淑荣,2
手印,2
单子,1
邮到,1
契税,1
办得,1
面露难色,1
迟,8
头脑清楚,1
申请书,5
推着,2
遭罪,1
辽沈,2
王琦,1
平面图,3
年代久远,2
楼牌,1
排序,3
房屋交易,1
画出,2
文件夹,1
装满,1
说出,2
蓝,22
牌号,1
管片,1
业务精,1
办好事,6
诚心诚意,2
办实事,3
办成,3
直接受理,2
行政区,1
动迁,3
但产籍,1
这部分,2
限购,1
税率,2
产籍,4
二手房,2
一号通,2
火爆,2
随之而来,1
存量房,4
登记量,1
房产交易,1
查档,1
购房款,1
一个排,1
完结,1
减化,1
柯桥区,3
文艺界,4
漓渚镇,1
棠,1
二村,1
书协,2
美协,2
柯桥,1
会员区,2
舞协,1
华舍,3
亭东,1
排舞,1
区民协,1
王坛,1
舞步,3
健身操,1
区曲协,1
曲艺,1
西湖区,3
城建局,2
刘奇,3
庸,2
三铁,1
四梁,1
八柱,1
雍川镇,2
qingming,3
冯广辉,1
脱家,1
宣旗营,1
榻,2
村情,1
松劲,1
刘建新,2
户要,2
家庭收入,3
条理化,1
归档,1
切实做好,2
独殿,1
头村,1
十星级,1
文明户,1
村上,4
记实,2
领学,1
以下几点,1
根源,1
由己,1
推人,1
代建,2
统一标准,1
岐,1
蔡路,1
厉,2
假冒伪劣,2
有源,1
祁连,8
合舟共济,2
谱,8
新篇,3
嘉峪关,1
日报社,2
大成,1
万岁,1
红歌,1
联唱,1
热情奔放,1
气势磅礴,1
洋溢,3
贝贝,1
和习,1
喝彩声,1
嘹亮,2
幸福家庭,1
江汉,7
汇智,1
导则,8
江汉区,21
1080,1
区标,3
高密度,4
本世纪初,1
普适性,1
素质教育,4
普惠,2
寸土寸金,1
建规,1
学术,6
文献,1
周边城市,1
初稿,1
改扩建,3
留汉,1
所系,1
前瞻,2
个班,1
开了花,1
上天入地,1
教学设施,1
绿意盎然,1
逢,2
地有,1
现代感,1
效果图,2
别有洞天,1
多维,3
棋类,1
地下室,2
彼此间,2
连廊,1
过厅,1
放入,5
咨询室,2
建筑群,1
非正式,2
架空层,2
阳关,1
绿意,2
使用率,1
240249,1
100603,1
建面,1
41.9%,1
248,1
已建,1
2089,1
433,1
车行,1
出入口,6
停车难,5
导师,2
刘剀,2
游泳馆,1
高层建筑,1
赏心悦目,2
美感,2
每所,1
多轮,1
含糊,1
所处,3
高品质,2
建筑风格,2
欧式,1
端庄,4
典雅,1
教学区,1
互动关系,1
围合,1
开敞,1
空间体系,1
自然光,1
置于,3
自然通风,1
展翅欲飞,1
雏鹰,1
数读,1
提名奖,3
民办,4
新组,1
结为,1
大丰收,1
理科,1
735,1
升学率,1
局属,3
中考,3
普高,1
51.8%,1
所普惠性,1
普惠性,3
园在园,1
华中师范大学,1
子项目,1
小班化,1
优课,2
参评,1
节优课,1
部级,1
名列前茅,5
第一套,1
政府奖,1
习练,1
星空,3
意大利,2
足球学校,1
第三批,1
城域网,1
网络课堂,1
在园,1
园所,1
南昌大学,4
十多名,2
舒明,1
张伟,1
曹力,1
周志平,1
王克康,1
门诊部,2
联合体,1
门诊室,2
眼科,1
呼吸科,1
内分泌科,1
皮肤科,1
主任医师,2
来山,1
热情周到,2
中机,2
殊荣,1
国机,6
举办国,1
联创,2
李忠霄,2
奋勇向前,1
綦江,3
网易,12
天波,3
真贫,1
之智,1
扣,1
担,1
145,1
率控制,1
0.5%,1
深学笃用,1
弱项,1
关惜,1
肃清,1
孙政才,1
恶劣影响,1
薄熙来,1
王立军,1
流毒,1
立查,2
立改,2
形式主义,2
一竿子,1
蹲下去,1
弄清楚,4
查准,1
查细,1
改立行,1
举一反三,2
开远,3
这所,2
马者,4
哨,4
勤工俭学,4
只此,1
欢呼,2
播种,7
女老师,1
不弱,1
杂草,3
菜地,1
年光,1
西红柿,1
宰杀,1
肥猪,1
杨绍荣,1
点滴,8
李江,1
马骊,1
179300319,1
芜湖,15
格力,22
方队,13
体育中心,1
爱上,2
盛典,4
十四个,2
出征,1
启航,2
军事化,3
集训,5
恒心,1
5.16,2
烈阳,1
畏惧,3
退缩,9
聚在一起,2
奉献精神,5
晒黑,1
晒伤,1
扶额,1
帅哥,1
总装,1
分厂,2
罗敏,2
最能,2
出身,5
特训,1
预产期,1
勋章,5
训练场,2
呐喊,1
沙哑,1
嗓音,2
飒爽英姿,1
雷厉风行,3
执行力,3
董明珠,1
队列,1
总经办,1
义无反顾,5
怕吃苦,2
为伍,2
善者,1
武功山,2
龙山,5
0799,1
6321110,1
173516917,1
13767890011,1
江西网,2
朱时,1
上发,1
刚过,3
罗艳玲,2
吴文斌,4
村坳,1
单身,1
两间,2
像样,1
家用电器,1
对罗艳玲,1
彩电,3
时事新闻,1
寂寞,6
贺勇,2
接上,2
能为,6
860,1
顺便,1
装上,2
窗帘,1
操作步骤,1
全乡,2
592,1
630,2
djwpxpd,1
jxrb,1
jxnews,1
集团军,5
某特战,5
接过,8
一瞬间,2
初四,1
三班,1
贾琦,1
对子,3
梅雅婷,3
列支,2
泰安,3
强强,1
鱼中村,2
中村,1
重头戏,1
旅在,1
高荣祥,1
官兵们,3
在经济上,1
在精神上,1
终极目标,1
捐钱,2
捐物,2
类书籍,1
余册,1
贫穷,3
梦寐以求,1
助贫,1
小梅,1
思绪万千,1
武仲良,1
不能平静,1
共同富裕,1
清整,2
巡医,1
军营,3
刘建伟,2
刘守金,2
七中,16
球王,2
争霸赛,2
喜讯,5
最佳阵容,10
力克,2
北区,2
总冠军,3
陈杨阳,12
赛区,14
全国冠军,4
种子选手,2
三轮,2
小组赛,2
三场,2
进六球,2
获得最佳,2
射手,2
球场上,2
防守,2
多喊,2
呼应,2
默契,3
踢起来,2
申诉,2
邹若琦,6
成绩斐然,4
五人制,2
锦标赛,4
女子组,4
亚军,2
男子组,4
第四名,5
足球联赛,2
第五名,2
u12,2
冠军赛,2
邱灿,2
方小婉,2
熊颖,4
周梓蒙,2
夏令营,5
营区,4
刘璠,2
何雅南,2
甲组,2
帅君,2
乙组,4
总营,2
u14,6
胡金,2
少年队,2
座座,2
营盘,3
满堂,3
宝林,1
特约记者,2
鹏,1
善文,1
八女,1
永垂不朽,1
马八女,1
投江,1
血脉,1
千万种,1
赵广宇,1
连队,5
距离感,1
形象化,1
旅里,2
英俊,1
金刚钻,2
陆军,9
特战,3
一连,5
八连,1
老红军,1
强军,4
战斗员,2
练就,1
杀敌,1
来犯,1
之机,3
燃起,6
深刻理解,2
下士,2
杨译,1
博在,1
八位,1
捍卫,2
民族尊严,1
斗争史,1
不朽,2
屈服,2
视死如归,1
前者,1
后者,2
归根结底,2
精武,4
强能,1
浸染,1
信心倍增,1
邯郸,2
齐心,3
长城,4
韩毅,1
卫生城,1
扫把,1
捡拾,2
宣传材料,3
峰峰矿区,1
团区委,2
与时俱进,1
版面设计,1
插图,1
工整,1
字迹,1
可读性,1
从业,4
王若飞,1
算好,1
政治账,1
经济账,1
拒腐防变,1
自重,1
自省,1
自警,1
自励,1
苦干实干,1
求真务实,3
曾维波,2
校对,3
贾小艳,1
陈绍,1
亨微,1
asncsyyh,1
第五次,2
微信预,2
户预,2
少填单,2
盖章,2
工商行政管理局,2
准确度,2
业务流程,3
内外部,2
校验,2
我行,2
pad,4
省时,2
营业网点,4
乐园,3
静气,1
拼杀,1
静观,1
灵秀镇,4
灵狮,7
社会教育,4
下棋,4
这儿,1
你一言我一语,1
阅览室,2
饶有趣味,1
悦动,1
逐梦新,1
进万家,1
蔡荣,1
冷空气,1
天祝,8
上空,7
飘起,2
大雪,3
雪国,1
萧瑟,1
多变,3
低下,4
德吉,8
祁连山,2
藏语,1
意,1
当地人,1
步步,1
梦圆,1
格子,1
生财,11
雪花,2
远道而来,1
参观者,2
朵,1
什镇,1
掌村,2
围城,1
出不去,1
封山,2
苦不堪言,3
小麦,2
搬到,2
起色,2
起种,1
一茬,4
双孢菇,2
四茬,1
菌类,1
咋配,1
营养液,1
发财,5
科技知识,1
80000,1
热水器,1
城里人,1
张学俊,1
入川,4
894,1
土等,1
率高,1
米左右,1
深山区,4
行路,1
腰节,1
骨,1
农牧业,2
林果业,2
个市,2
划拨,2
川区,1
康庄大道,1
南阳,6
山片,3
从金,1
强河,1
干流,1
动工,2
通水,1
金强,1
东岸,1
二道,1
库容,1
搬下来,1
有所改善,1
古浪县,1
有销路,1
西靖镇,1
恒润,1
杨建军,2
光照,1
温差,1
长茄,1
西平县,2
屈三平,1
市院,1
吴文立,2
中南财经政法大学,2
于俊卿,1
channelid1120fd34ab41ee13de3f09d70d30a4e5c44,1
之夜,6
孙英鑫,5
全球卫星,1
围桌,1
畅聊,1
民族乐器,1
喀秋莎,1
展望,2
济济一堂,2
历届,1
年会,3
学术论文,2
广义,2
视频新闻,1
江岸区,5
王小玉,2
用爱,1
四唯,1
甲状腺癌,1
黄梦婕,1
抗争,4
病魔,3
特奥会,1
版式,2
谢一凡,2
祝丽芳,2
刘三,2
935216395,2
由汇,4
桔网,4
汇桔网,11
ceo,7
谢旭辉,5
叶定,3
谭杰斌,3
华东,4
罗俊章,3
处长,5
陈子雄,3
商界,1
产业界,2
学术界,1
界,3
咖,2
△,6
中外合作,2
作出贡献,3
领事馆,1
以色列,3
伊朗,3
830,1
85,3
总金额,2
汇桔,1
网欲,1
更广,2
瑞士,2
中国香港,1
大分,1
巨资,1
扩至,1
引技,2
抢占,1
制高点,1
引技新,1
中德,1
揭阳,2
科技园,4
海淀,1
留学人员,1
湖科,1
创园,1
银河,1
强强联合,1
科技园区,1
跨越性,1
论道,2
把脉,1
总领馆,1
中瑞,1
claudio,1
boe,1
托木斯克,1
州政府,7
驻华,1
maxim,1
shvedov,1
纳米,1
mr,1
amir,1
ghorbanali,1
德中,1
ms,1
katja,1
schlaung,1
田政武,1
驻穗,1
一路下,1
圆桌,1
本国,1
叶绍明,1
艺术表演,4
器乐,8
喜报,10
七中民,2
苏堤,2
漫步,3
9.858,2
最高分,4
格桑梅朵,2
9.875,2
9.763,2
台北,3
送廉,2
湖心岛,1
人声鼎沸,1
湖北大鼓,1
说唱,19
不畏艰难,2
奋勇前进,1
豪情壮志,1
道情,1
十字绣,5
鞭笞,1
针砭时弊,1
花莲,1
书画展,1
熏陶,1
洗涤,1
云林,1
谜语,1
条规,1
展台,1
刘洪秀,1
李政,1
援藏,3
变电,2
骄人成绩,1
亢建明,6
耐不住,2
清苦,1
勤学好问,1
弄懂,1
翻阅,3
专业书籍,2
决不罢休,1
钻劲,1
后备,1
亲历,2
七所,1
综自,1
由亢,1
建明,1
编著,1
电气设备,1
图谱,1
一书,1
红外技术,1
无线通讯,1
才华,1
多媒体技术,1
毫无保留,2
传授给,1
经他,1
哈,8
四中,14
高雅,7
交响乐,3
到家国,2
篮球馆,4
配乐,2
学年,6
武宝,4
朕,4
席地而坐,2
家国,3
即兴,3
以极强,2
天份,2
顿挫,2
陈寅恪,2
傅斯年,2
纲纪,2
交融,2
英雄人物,2
敬仰,2
出对,2
崇拜,4
添彩,2
杨家岭,2
台前,1
毛泽东,7
历史背景,1
张思德,1
生平,1
第七次,1
全国代表大会,2
全办,1
无产阶级,3
矢志,1
坚定信念,4
铸就,4
成果展,4
频现,2
动,6
区前,1
观展,1
参展商,1
无人驾驶,1
导航系统,3
研究成果,1
军企,1
军需,1
高精度,1
大坝,3
人才交流,1
一览无余,1
各有所得,1
国情,1
精进,1
reserved,1
43243x1F,1
秭归县,1
教体局,1
下一阶段,1
王华,1
县直机关,1
张祥安,6
轻车简从,1
定远县,3
西卅店,3
幸福村,3
张书兵,1
张书同,1
162,2
村部,1
开牛,1
张桥,1
镇兰玉,1
十分高兴,1
一自,1
各块,1
省直,9
团工委,2
团组织,1
和院,1
团员青年,5
治团,1
城等,2
老妈妈,1
省直机关,1
赶考,1
集体主义,2
团课,1
烈士陵园,2
扫墓,1
张晓波,1
徐唱,1
共青团员,4
之窗,1
巴彦高勒,2
蒙校,2
哈斯,2
播,1
队歌,1
明花,1
大新,1
少先队员,1
大任,2
铁通,3
健身活动,4
近五,1
继为,1
置办,1
蝴蝶,2
高拉,1
训练器,5
低拉,1
伸腿,2
肩部,1
推举,1
单双杠,1
腹肌,1
跑步机,1
乒乓球台,1
大龙,11
dzbxxzx,1
com5,1
勾,1
第一轮,2
包组,1
讲诉,1
召弟,1
敏捷,1
实驻,1
杨秀萍,1
输不起,1
〔,2
〕,2
入列,1
德江,1
989,1
江旭,1
潘桂仙,1
任恩多,1
姚双容,1
渭源县,7
首阳山,6
采薇会,5
伯夷叔,6
祭祀,8
典礼,5
莲峰,1
剧增,1
庙会,2
保卫工作,1
交通状况,1
尽职尽责,4
防止出现,1
交通堵塞,1
教导员,2
应举,1
大典,1
游人,1
身躯,2
民盟,6
社情民意,7
开局,3
盟员,5
参政议政,2
定于,1
列表,1
盟,2
211,1
113,2
共向,1
159,1
向盟,1
好参谋,1
好帮手,2
朱筱安,1
赶会,1
反面,1
遵章,1
引以为荣,1
法制观念,1
衡水,2
康保,2
三十六,3
华里,5
远足,18
衡中,1
逐梦,1
远航,1
王树彬,5
全体学生,2
三百余名,1
康巴,2
诺尔,3
庄园,4
誓师大会,3
五星红旗,2
王树彬作,1
坚忍不拔,1
百折不挠,1
团结友爱,1
倍加,2
垃圾袋,1
授,1
校旗,2
班旗,2
高喊,1
校门,1
绿荫,1
柏油,3
映着,1
树影,1
旗飘扬,1
地喊出,1
弥漫,2
包子,1
黄瓜,1
绿豆汤,1
别样,1
运回,2
艳阳高照,1
追梦,2
路旁,1
脚底,1
磨起,1
锻炼身体,1
刻苦,3
物资供应,1
肉体,1
应知,1
应会,1
no.176,1
no.177,1
no.178,1
no.179,1
淡化,1
精神不振,1
行为不端,1
no.180,1
正面教育,1
固本,1
培元,1
no.181,1
no.182,1
no.183,1
定力,1
德行,2
道德修养,2
不严,1
no.184,1
看查,1
组织观念,3
公与私,1
义与利,1
守规矩,3
no.185,1
四学,1
系统学,1
融会,1
学以致用,2
no.186,1
三学,3
尊崇,2
照学,1
严守纪律,1
no.187,1
亮明,1
no.188,1
深学,1
实学,1
改上,1
no.189,1
旗帜鲜明,1
no.190,1
本色,5
路线方针,1
戒尺,1
治家,1
看得出来,1
冲得,3
no.191,1
世界观,2
人生观,2
no.192,1
六微,1
蓝皮书,7
已建近,1
一刻钟,2
京报,1
倪伟,1
智慧型,1
新进展,2
2583,2
1442,1
社会科学文献出版社,1
362,1
升星,1
乡镇级,1
接合部,5
管理体制,4
重塑,1
鹤城,1
达乡,2
梅里,3
斯,5
达斡尔族,1
颁奖典礼,3
会堂,1
各行各业,4
孝亲,2
马坤,1
王剑丰,1
范喜武,1
谢丹妹,1
金辙,1
朱瑞付,1
赵立光,1
王刚,1
耿元元,1
汤涤长,1
垣曲县,2
麻军泽,2
麻军泽到,1
柳青,1
历山,1
阳店,1
自觉遵守,2
麻军泽对,1
在思想上,2
治警,1
优待,1
燕,1
王彦俊,1
三晋,1
视焦,1
各股,1
马晓宏,3
林铎,1
思想认识,3
记在,2
误事,1
出事,1
赵家富,2
虞关,1
谢园,1
园校,1
王文娟,1
市妇联,6
家校,3
家长学校,1
年级组,2
市妇,1
旦,1
增卓玛,1
罗玉萍,1
劳明宇,1
德育处,1
米拉,3
七要,1
帷幕,3
开篇,3
之作,3
四讲,1
四爱,1
市一,1
童年,5
放飞,3
时间段,2
民族舞,1
古典舞,1
爵士舞,1
现代舞,1
西藏地区,1
民族特色,1
青春活力,1
以爱为,1
艺体,1
智,1
劳,1
第十五,1
央视网,2
英雄辈出,1
奋勇,1
抛头颅,1
洒热血,1
岳飞,1
苟利国家生死以,1
林则徐,1
杨靖宇,1
狼牙山,1
五壮士,1
公仆,1
焦裕禄,3
愿以,1
羽毛,1
维和,3
和志虹,1
推崇,2
纪念地,1
身体力行,1
以国,1
迎回,1
安葬,1
589,1
具在,1
志愿军,2
遗骸,1
汪楼,10
五色缤纷,1
碧树似,2
如绿毯,2
咱家,2
王继友,2
慨叹,2
水木清华,2
古色古香,2
凉亭,2
河南坠子,1
老伙计,1
聊聊天,1
广玉兰,1
白玉兰,1
紫玉兰,1
馥郁,1
海桐,1
球,4
石楠,1
女贞,1
别致,1
高大乔木,1
灌木,1
万木,1
竞绿,1
五色,1
蔷薇,1
花白,1
蝶,1
翩跹,1
采蜜,1
偶有,1
飞鸟,1
啼鸣,1
林间,1
晨练,2
空气清新,1
沿坡,1
而建,3
曲折,2
该步,1
以南,3
欧亚,1
以北,3
东环路,2
以东,2
以西,1
3660,1
曹楼,1
张志刚,1
葱绿,1
美如画,1
孟凡林,2
有余,1
变绿,1
变美,3
养草,1
刘保章,1
花草树木,1
为乐,1
高庄镇,1
百城,1
以水,1
以绿,1
荫,1
以文,1
以业,1
五篇,1
见园,1
日月,1
金湖,1
沱南,1
轻轨,1
雪枫河,1
沱河,1
两湖,1
绿量,1
刘艳,1
资兴,1
资兴市,3
环保局,4
鲤鱼,2
谢东晖,1
曹耀伟,1
爱播,2
手记,3
咱村,1
有能,1
乌鸡,6
达人,2
陈建钧,9
见识,2
姐妹花,1
孔雀,1
战线,4
兴安盟,1
扎赉特旗,3
挺近,1
旗,4
第四站,1
温都尔,4
小伙儿,2
王子,1
何等,1
刚一进,1
露,2
他养,1
乌,1
鸡蛋,5
扎上,1
牙签,2
稳稳地,1
浓稠,1
偶然,3
大城市,3
有志,1
在此之前,1
滚滚,4
泥泞不堪,1
自掏腰包,7
投工,1
投劳,1
这桩,1
心路,1
屯,3
洒落,1
景怡,2
瑄,2
郫都区,5
文博,2
郫,1
文旅体,1
广新局,1
探,1
遗址,3
寻蜀人,1
古琴,3
张利明,1
古筝,1
邓久瑛,1
小春,1
汉服,1
何林,1
近千人,1
绝艺,1
唐中,1
音乐舞蹈,1
音乐家,2
学界泰斗,1
广安,2
岳池,4
关乎,9
舌尖,1
岳池县,4
两责,1
安全形势,3
责任事故,3
离地,1
公分,1
白庙,3
场镇,2
食安办,1
质监所,1
副食店,1
元旦,4
抽样,2
县食,2
该园,1
进校,1
食材,5
留样,1
克,11
曹玉秀,2
校餐,1
可溯式,1
一环,2
三小,2
护航,1
431,1
本级,3
蔬菜水果,1
定性,3
样品,2
8070,1
474,1
小摊贩,1
810,1
户次,1
134.27,1
宴席,2
1952,2
追溯,1
无公害,4
续展,1
绿色食品,2
麻柳桥,1
九龙,1
顾县,1
放心肉,1
重百,1
万千,1
蔬莱,1
明厨,1
791,1
70.7%,1
中型,3
陈海彬,1
武宣县,3
政府网,2
股室,1
阿房,2
路二校,2
终南山,2
楼观,1
博园,2
解说员,1
品味,1
道德经,2
学做,1
懂礼,1
尊礼,1
慎终,1
追远,1
先贤,1
玄妙,1
耐性,1
顶峰,2
新品种,1
呆萌,2
推推搡搡,1
晃晃悠悠,1
异类,1
跳水,1
猪态,1
百出,1
惹,1
捧腹大笑,1
piggy,1
馆内,2
闻一闻,1
一摸,1
碰一,1
无土栽培,2
热带植物,1
昆虫,1
启蒙教育,1
得来,2
终觉,1
绝知,1
躬行,1
书本上,3
娟,1
刘仙维,1
黄丽晨,1
礼泉县,2
科级,2
结班,2
踌躇满志,1
结班式,1
荣誉证书,2
学习心得,1
洪雄利,1
学无止境,1
学贵,1
谆谆教导,1
尽好,1
本职,1
人依,1
持之以恒,2
理论知识,4
付诸于,1
施展,1
才干,2
礼泉,1
眼界,3
革命意志,1
共同进步,2
高校学生,3
辩论赛,3
队芦,1
丰丰,1
古桑,2
宋安冉,2
邱丽培,2
薛,1
土登,1
吉美,1
文学院,1
马天祥,1
此场,1
持,2
正方,1
伊始,2
芦丰丰,1
立论,2
机智,3
妙语连珠,1
评委,1
辩手,3
赛前,1
论点,1
论据,1
侃侃而谈,1
挥洒自如,1
攻辩,1
质询,1
陈词,1
交锋,1
评判,2
队以,1
91.8,2
三届,1
西藏大学,5
思辨,1
伟大意义,1
半决赛,1
兴藏,1
笃学,3
校风,1
学风,1
士气,4
下一场,1
迎战,1
西藏农牧学院,1
接轨,3
应勇,2
鲁俊胡,1
团时,1
东方网,1
上海市委,1
鲁俊,2
大都市,1
城市核心,1
长三角,3
浙江省委,1
诸葛,1
宇杰,1
通辽市,7
公诉,13
指控,3
部督,1
颜爱勇,1
杀人案,5
栏目组,1
地示证,1
辩护人,4
刑事诉讼,1
检力,1
现代科技,1
宽幅,104
美图,3
百科全书,2
sxylhs,2
合作化,2
铺平,3
南塔,8
党岔镇,6
鱼米之乡,2
武镇,2
赵石,6
养羊,13
项目区,12
打坝,4
羊子,14
