item,weight
几乎,263
百度,210
互联网,666
签署,104
音乐作品,9
运用,197
充实,33
选秀,10
型,376
相当于,86
放在,176
离不开,46
hao,1
搭,74
ji,2
档,22
you,10
二人,52
爱奇艺,22
奇葩,33
官方,245
告别,58
掌舵,5
对此,277
默认,24
似的,26
回应,229
踏踏实实,10
做些,11
据悉,172
正式,537
组建,126
阿里巴巴,87
虾米,2
天天,116
动听,5
合并,134
而成,38
宋,41
效仿,10
影业,7
单独,79
划分,105
交给,75
不知,90
音乐会,16
再交,1
由谁来,4
主投,1
参投,4
电影票房,2
不佳,31
着力,170
范冰冰,40
主演,41
电视剧,50
武媚娘,2
传奇,53
成立,544
参与,554
出品,39
方是,4
唐德,7
主控,2
投拍,4
时光,59
恋人,17
画框,2
女人,179
奇幻,10
爱情,147
412,5
法,257
合拍,2
宫廷,14
大戏,9
联合,438
周杰伦,21
歌舞,16
天台,7
好莱坞,13
魔幻,9
巨制,3
日月,10
鱼,91
青春,101
热血,15
破风,1
获银熊,1
金马奖,1
推拿,4
来看,412
影视剧,27
制作,257
可观,16
年度,266
469.19%,1
3.29%,1
0%,9
负值,8
部分,1002
影视作品,15
单有,3
最好,340
之所以,124
地位,191
大力发展,26
当初,76
路径,61
相似,50
六大,33
关联,96
要数,3
绑定,44
依托,142
于恒大,1
物业,157
偏重,4
定位,268
口号,56
家门口,38
五星级,15
截至,255
已有,137
经营期,2
实现,1306
整体,336
扩张,69
速度,272
快,470
分布,104
浏阳,9
中山,43
儋州,8
岳阳,14
景德镇,17
避开,36
租金,44
高昂,23
竞争,226
激烈,108
一线,182
为恒,1
优势,474
事实上,143
即使,219
巨头,79
折戟沉沙,1
一共,54
98,27
全资,28
子公司,128
控股,154
威海,18
盱眙,2
郴州,14
满洲里,6
淄博,52
德州,31
长白山,3
加速,151
投入使用,44
影城,12
达到,811
银幕,11
突破,204
300,214
块,129
三到,2
五年,92
200,356
1400,12
一流,112
新型,179
运营商,162
近年来,220
增幅,44
上座率,2
逐年,26
全国,1140
大于,69
效益,90
不如,105
杜川,1
|,1964
二房东,25
屡屡,17
坑人,5
租客,20
识别,171
不良,83
文,96
租房,76
仅仅,101
节约,66
方法,561
采用,523
合租,13
没多久,18
吴,97
坑,61
一把,91
吴是,1
湖南大学,2
硕士,79
毕业,151
准备,499
一份,235
财务咨询,1
不高,54
一间,30
合租房,4
月租金,6
1200,56
缴纳,127
一个月,151
押金,99
吴住,1
进去,88
半个,72
自称,53
房东,18
找上门来,5
在内,107
搬离,10
声称,58
房租,15
如梦初醒,1
欺骗,57
时有发生,24
黑中介,3
教父,2
赵国,4
军,60
此人,26
先骗,2
租,29
隔断,5
分割,33
单间,6
群租,5
受害,29
人数,287
超过,845
丰台,7
法院,558
强迫,36
罪,237
判处,185
有期徒刑,153
处罚金,43
军已,2
落入法网,1
开创,29
模式,610
心怀,10
不轨之徒,1
模仿,23
常见,166
手法,52
卷,50
关键词,52
有关,835
卷款,6
潜逃,12
帖子,30
多达,32
万条,5
某种程度,24
顺应,19
水平,542
上涨,283
脱离,53
低收入,13
阶层,26
为例,60
靠近,55
外环线,3
附近,350
一套,119
40,405
居室,7
2000,243
徐家汇,3
静安寺,1
地段,32
房源,33
3500,36
～,208
4000,95
步入,37
社会,1563
走上,56
工作岗位,37
大学生,175
显然,148
无法,613
承受,63
绝大多数,46
出租,58
廉价,15
租屋,1
既,305
满足,336
市场需求,41
丰厚,19
在于,215
缺乏,165
相应,299
制度,735
约束,61
无序,19
乱象,38
频出,7
方式,1276
取得,464
信任,126
骗租,1
安全隐患,102
等等,277
游离,7
部门,1212
管辖,28
范围,701
属于,474
个人行为,8
违约,42
防,159
尽量,138
打交道,18
办法,479
直观,31
屋内,14
格局,174
改动,12
明确规定,38
标准,798
上海市政府,3
修改,178
〈,12
上海市,182
居住,192
房屋,264
〉,12
明确,591
每个,501
法定,107
赡养,7
抚养,25
扶养,2
除外,73
人均,135
居住面积,2
低于,204
改变,311
客厅,42
书房,8
厨房,75
改造,400
成小,1
装修,128
简陋,9
大多数,157
三夹板,1
分开,28
根本无法,14
起到,143
隔音,6
作用,582
隔壁,23
房间内,16
声响,16
刻意,27
房内,3
原有,77
出租方,2
房产证,15
记载,85
拿不出,10
推三阻四,1
碰到,58
主动,346
出示,33
之类,51
合约,30
通常,180
转租,4
认可,126
授权书,10
搪塞,3
首个,90
商量,31
书面,168
口头,22
开支,36
诀窍,4
熟人,21
多种,213
最佳,104
认识,363
秉性,3
生活习惯,26
易于,17
相处,40
营造,149
融洽,6
不至于,11
一段时间,99
相互了解,2
同事,117
同学,305
搭伙,1
球友,5
同乡,15
校友,8
对象,342
前者,27
知根知底,3
建立,688
后者,35
磨合,4
共同语言,2
缩短,57
其次,140
租住,17
较为,129
偏远,21
交通,736
便捷,115
区域,603
轨道交通,45
宝山,5
松江,7
浦东,24
南汇,1
青浦,3
江苏,386
昆山,62
公交,302
换乘,29
到达,186
上班,105
地点,239
外围,30
控制,601
一个半,6
小时,622
之内,67
单趟,1
过长,15
安排,407
一种,913
寻找,157
群体,157
共同,480
住房,316
多余,13
出去,150
此类,102
留意,32
看看,332
匹配,47
以免,68
产生矛盾,1
途径,75
房产,112
综合,756
发布者,11
做个,14
入住,77
远超,14
无疑,97
美国硅谷,3
房价,362
飞快,9
致,104
教师,362
流失,28
硅谷,26
全球,623
高素质,31
飞地,2
飞涨,6
灵魂,89
工程师,94
愁眉不展,2
琢磨,15
收拾,38
行囊,4
搬,44
远些,2
年复一年,3
苹果公司,13
所在地,196
丘,5
珀蒂,5
诺,22
协会主席,5
戴夫,2
・,48
比利亚,3
尼亚,6
买不起,26
房,162
贵得,1
离谱,14
教书,11
28,328
年里,16
飙涨,3
宁愿,17
45,129
分钟,339
通勤,9
之苦,3
买房,97
想都别想,1
工薪阶层,5
中产阶级,7
专业人士,27
拥有,505
一处,82
独户住宅,4
将来,71
经纪人,24
克里斯,11
艾,24
萨克森,4
最新,279
地区,965
中位,2
价是,2
180,31
万美元,80
山景,1
城,262
即谷歌,1
差不多,74
售出,9
平均,233
面积,290
平米,48
也就是说,102
每平米,1
售价,73
9000,33
美元,277
堪比,10
纽约,66
存量,52
大得多,5
价位,24
多元化,54
公共交通,35
发达,59
忍受,13
一个多,16
刚刚开始,8
正以,7
令人,158
叹为观止,6
飙升,19
减速,32
迹象,42
许多,436
居民,494
地带,33
圣克拉拉,8
县,436
独栋,4
昂贵,19
那里,142
收入水平,13
提升,1051
统计局,21
年收入,19
中位数,15
排名,140
全美,10
91702,1
年轻人,134
数,97
圣何塞,3
桑尼,1
维尔,2
城区,259
第二,327
居民区,10
新入行,1
有望,139
数年,16
三四十岁,1
颇丰,5
大多,116
公立学校,9
私立学校,9
评论,195
86%,5
学龄儿童,2
家长,389
相比,202
状况,172
堪称,35
可怜,44
公务员,363
工资,286
取决于,36
州,48
财政预算,5
财产税,3
政治,478
意愿,43
非市场,1
行情,127
表,131
座,156
学区,30
4.5,21
万到,4
10.5,6
盛产,7
新富,2
难以启齿,1
聪明绝顶,2
企业家,130
严峻,17
危机,80
清晰,126
解决方案,134
房少,2
不涨,3
创,74
大本营,10
炒起来,1
颇,53
温水,8
煮,53
青蛙,16
日积月累,6
造就,33
惊人,42
加州,16
不愿,65
造房,1
紧张,138
高房价,16
观察员,2
地震,417
隐患,179
法规,190
新屋,3
立法,156
办公室,333
新近,3
报告,853
1980,20
2010,156
年间,49
量,217
54%,6
旧城区,1
20%,120
人口,185
经济学家,15
几家,38
不大可能,2
大幅,160
滑坡,14
涌入,17
看不出,12
下跌,151
25,396
科,63
德维尔,1
金融公司,59
南希,1
斯图尔,1
几所,3
棒,32
英语,112
数学,72
标准化,124
测试,153
优异,31
受过,15
考量,17
中是,21
房子,276
哪,158
全职,22
马伊,3
阮有,1
一所,53
全中文,2
浸泡,19
搬到,3
阮,4
女士,220
旧,89
贵,89
财政政策,3
落空,7
70,183
年代,137
征收,99
靠,297
支出,91
拨款,8
位于,392
名单,158
末端,10
涨薪,3
无望,6
梦难,1
圆,38
旨在,92
优惠政策,32
并非,134
专门,223
针对,514
教室,57
找门路,2
难题,92
年长,2
无意,19
赚大钱,12
维持,125
相对,282
比较稳定,6
城里,22
往往,273
摊薄,2
期望,48
私人,81
错过,81
良机,5
湾区,8
边缘,67
海边,40
圣克鲁斯,2
便宜,93
嫁娶,1
伴侣,17
得以,73
平衡,105
收支,5
住房补贴,3
旧金山,10
邻家,4
受雇,8
合格,254
最多,91
首付,34
贷款,678
10%,178
首付款,5
联邦,17
面向全国,8
消防员,43
优惠,136
幅度,54
高达,103
大概,141
要算,1
一室,4
两室,2
单元房,2
优惠价,4
月租,3
1805,2
最长,42
租期,1
现年,7
33,83
二年级,12
梅根,1
温斯洛,1
受惠,3
开,325
储蓄,11
存,35
养老金,59
暑假,27
外出,63
旅行,105
被迫,50
中止,24
存款,111
十分,312
事实,193
永远,206
非营利,5
执行,495
官凯文,1
兹,3
维克,2
应当,729
梦,197
所在,139
102050,1
440,14
八年级,5
马克,43
斯托,3
兰对,1
妻子,197
坎贝尔,3
两居室,2
仅存,2
大型,363
均价,26
120,113
社区,784
十年,112
重新,271
置业,36
兰说,1
涨得,3
太快,19
远远,59
承认,109
恐怕,81
今后,168
唐昀,1
新华社,121
特稿,2
管好,11
陕西省,196
渭南市,90
大荔县,17
公安局,312
前不久,27
网友,670
讲述,110
假冒,49
那天,60
熟菜,2
买菜,15
合计,90
玻璃窗,6
贴着,8
掏出,12
接下来,140
怪异,6
当微,1
信上,2
店老板,3
迟迟,25
收款,16
微信名,3
老板,245
店外,3
见状,15
揭下,2
纸片,2
认栽,2
无辜,35
损失,268
后来,378
同一天,8
防止,199
广泛应用,31
社交,85
促销,56
应用程序,18
下载,180
与时俱进,23
不法分子,37
上动,2
手脚,15
人们,551
面对面,45
神不知鬼不觉,1
地被,11
偷梁换柱,5
顾客,131
财产损失,33
不久前,27
某地,6
瞒天过海,4
招,74
超市,153
收银员,3
王女士,26
报警,261
店里,31
香烟,38
并称,17
已扫,1
当月,20
该地,8
警情,31
两种,126
调查,757
钱款,11
账,43
交货,24
监控,359
找到,348
答案,134
嫌疑人,246
一人,106
打掩护,2
另一人,3
暗中,7
并用,20
扫码,35
目的,317
获知,13
昵称,9
第三方,162
改成,21
改过,2
发给,34
第三,172
去买烟,1
装模作样,1
同伙,16
转到,10
随后,284
店主,22
一看,73
数天,3
终将,16
抓获归案,10
交代,52
借机,9
行骗,6
.....,127
作案,63
手段,298
植入,18
木马病毒,5
身份证,149
银行卡,95
密码,113
盗刷,16
广泛,243
源于,55
日本,525
快速,451
响应,72
qr,1
生成器,2
生成,55
任何,619
溯源,16
管理机构,31
认证,155
侦破,14
综上所述,11
免遭,5
不法侵害,11
经营,910
中应,8
经常,350
检查,702
自家,50
发现异常,8
图案,23
旁边,93
注明,77
店名,1
标记,27
便于,38
掉包,1
安全意识,63
含有,74
管理软件,4
检测,379
安全性,68
拦截,73
夫妻,162
双双,25
身亡,89
隔夜,12
丹阳,23
_,1101
搜狐,316
美食,142
搜狐网,60
海鲜,94
虽,84
美味,46
吃海鲜,25
禁忌,17
么,150
视频,650
一对,75
皮皮虾,4
称濑尿虾,2
虾,30
爬子,2
殒命,12
产生,590
有毒,26
物质,138
哪些,245
哥为,2
一一道来,2
过敏,34
体质,38
要慎,2
确定,396
自身,345
某种,28
食用,99
高温,128
熟,25
消灭,29
螃蟹,28
贝类,40
鱼类,16
海产品,9
细菌,86
寄生虫,11
人体,146
病菌,11
疾病,223
姜,16
葱蒜,2
醋,21
葱,22
姜蒜,8
调味品,5
搭配,134
口感,50
更好,355
返鲜,2
杀菌,17
脾胃,7
切忌,19
贪多,2
贪图,8
半生不熟,2
生吃,8
太多生,2
蚝,12
容易,597
肠胃,6
患,61
基础性,25
慎,3
饮酒,45
患有,29
患者,301
应慎,2
吃生,2
海水,31
下肢,17
部位,88
红肿,9
疼痛,36
淤青起,2
斑,12
症状,109
尽快,160
就医,43
喝啤酒,6
痛风,5
高蛋白,2
低脂肪,2
富含,17
嘌呤,6
苷,6
酸,45
啤酒,31
维生素,28
b1,7
分解代谢,2
催化剂,7
边,184
化学作用,3
血液,41
尿酸,3
含量,75
增高,11
进食,10
少量,32
白酒,24
杀菌作用,6
类时,2
葡萄酒,18
柠檬,8
提鲜,3
柿子,15
同吃,10
柿饼,4
两者,39
凉性,5
大寒,3
食物中毒,6
腹泻,31
冠心病,10
高血脂,8
蟹黄,6
胆固醇,11
伤风,2
发热,30
胃病,5
少,291
吃螃蟹,4
病情,67
皮肤病,68
引起,379
病变,37
毒素,15
多多,35
死去,25
繁殖,30
所含,6
不饱和,8
脂肪酸,7
氧化,26
酸败,2
选购,28
活贝,2
存放,40
太久,6
烹调,7
不熟,4
致病菌,6
溶血性,2
弧菌,2
耐热性,5
℃,271
杀灭,9
水中,72
卵,12
加工,228
病毒,114
污染,366
一般来说,28
沸水,8
算,119
彻底,148
不宜,50
吃水果,10
喝茶,26
完,353
道理,76
茶叶,43
鞣酸,6
钙,15
形成,767
难溶,2
相结合,117
别,162
同理,11
间隔,15
打包,32
冷藏,9
烹熟,6
需,376
放入,39
冷藏室,5
下餐,2
加热,51
并未,126
充分,201
放进,13
一餐,2
化冻,2
贪恋,5
生鲜,38
海鲜类,2
食品,396
蛋白质,14
质地,20
细腻,30
分解,50
食完,2
长时间,100
海蛎子,10
生,151
微寒,7
气虚,3
弱者,14
忌,11
身体虚弱,4
抗生素,123
新鲜,109
弹性,45
很软,3
腥臭味,4
辨别,27
血蛤,2
毛蛤,2
爆炒,6
并不一定,13
残留,31
沙门氏菌,2
急性,37
肠炎,2
肝病,5
吃用,2
肚子,43
一块,137
绿色,281
不吃,23
扇贝,6
裙边,3
肉,85
黑色,109
藏有,10
脏,22
建议,560
鲍鱼,11
水质,64
平肝,2
明,87
病症,13
女性,233
素颜,8
内脏,11
里面,404
皮炎,4
过敏反应,5
正是,237
肥美,6
季节,69
注意安全,30
赶紧,138
返回,282
漳州,20
铁通,6
宽带,141
断网,8
天,591
抢修,23
恢复,241
闽南,11
网,644
日讯,76
王惠敏,1
阿钦,2
化名,57
家住,39
漳州市,8
幢,9
傍晚,49
正常,443
上网,87
困扰,71
需用,6
电脑,176
拨打,109
10086,5
咨询,372
他家,22
片区,111
维护,409
交,91
感到,174
非常,975
分许,28
综合部,2
杨,153
查询,220
所在区域,4
确实,251
日晚,128
人员,1180
今晚,44
恢复正常,26
问及,15
具体,505
系统故障,1
多方面,29
处理,880
当日,113
中国移动,130
且经,1
在线,288
清理,222
僵尸,25
粉,68
实为,14
盗号,2
富平县,34
要是,96
信,144
笑,159
勿,22
回,189
一路,262
你加,1
不怎么,19
没头没尾,1
奇怪,55
当然,385
出于,77
忍不住,54
试着,10
清除,59
好友,77
弄,53
微信圈,4
乌烟瘴气,5
清粉,8
假,129
工具,133
控制权,18
拱手让人,2
无异,7
骚扰,43
举报,260
好几百,2
许久,8
联络,41
动心,6
列表,18
按照,966
客服,141
想要,297
清,76
金额,300
转,198
委托,156
登录,141
删除,142
手动,44
就此结束,1
几分钟,21
老友,4
用来,97
话费,99
账号,100
有偿,31
自制,16
个人,748
电商,244
生意,153
红火,15
畅销,19
每月,112
有近,15
笔,27
销量,78
推出,310
卡,228
年卡,1
套餐,89
期内,34
无限,86
次地,2
沈阳,75
网警,16
本质,98
外挂,13
团伙,80
软件,350
所谓,241
利用微,2
pc,37
端,114
网页,58
操作,432
用户,952
自动,305
版微信,1
随意,121
等于,53
被盗,79
接着,84
脚本,6
批量,21
再用,17
软件测试,1
屏蔽,12
发生意外,22
一是,281
身份,281
联系方式,79
财物,112
个人隐私,17
暴露,55
售卖,36
个人信息,92
二是,270
冒充,69
骗取,74
亲友,22
钱财,41
三是,193
淫秽,3
色情,33
四是,77
五是,37
记录,357
封号,6
六是,19
这类,28
提示,247
安全可靠,21
建群,1
逐一,30
发送信息,4
比较复杂,9
一类,59
客户端,92
熬夜,60
角膜,15
穿孔,14
当事人,331
主治医生,5
红星,47
[,375
2017,1354
11,1229
35,162
],370
当事,12
秀英,11
溃疡,13
夸张,33
贵州,172
丰县,10
13,524
苏州大学,9
附属,77
理想,162
眼科医院,6
移植手术,1
中将,16
归结为,6
无奈,60
霉菌,7
感染,152
外伤,9
视力,28
丢失,63
眼睛,120
疲劳,57
累,56
干涩,6
青光眼,2
全世界,79
调侃,25
没事,51
安心,46
此事,83
新闻记者,14
致电,24
科主任,12
赵庆亮,3
用眼,5
过度,87
诱发,25
身体,252
抵抗力,17
正好,63
瞳孔,5
中央,399
移植,22
修补,11
要不然,10
漏水,27
眼球,37
萎缩,14
胀痛,2
眼,60
实习,65
潘,29
俊文,1
编辑,279
李文滔,1
首页,51
频道,81
收藏,106
腾讯,164
微博下,7
一篇,121
新郎,28
伴娘,14
抱,136
挤,28
气球,20
新娘,35
见后,3
当场,101
提,94
悔婚,2
热点新闻,9
翻,57
旅途,30
众生相,2
最怪,1
更怪,1
顺丰,34
运送,34
破损,32
保价,30
万,735
燕窝,15
整形,4
借贷,62
偿还,48
卖淫,139
精彩,194
台湾,257
周祝瑛,10
教授,226
怎样,213
应对,181
霸凌,35
教育局,148
凭借,93
网络媒体,13
潜入,9
校园内,13
蔓延,46
校园,279
更具,24
伤害性,3
隐秘性,3
传播,267
之广,2
之深,3
难以想象,9
成瘾,26
随着,495
信息技术,52
进步,148
消失,100
18,692
澳大利亚,120
网红,39
粉丝,141
追捧,21
退出,146
虚拟世界,2
儒家,19
文化圈,2
青少年,118
现象,354
有何,20
特征,131
......,280
出版,90
效应,73
一书中,3
大学教授,11
身心健康,19
指,307
散布,25
谣言,110
留下,185
辱骂,29
嘲笑,11
字眼,12
霸凌者,1
身心,46
受挫,9
严重者,13
会导,1
自杀,88
相当严重,2
好像,119
真实,239
大欺小,1
强凌弱,1
隐身,4
匿名,27
保护伞,8
胆子,14
变大,2
言论,73
不必,65
为所欲为,5
受约束,2
只要,500
攻击,113
平常,44
现实生活,25
不敢,139
压抑,12
通通,6
受霸,1
凌者,1
不可收拾,11
相同,87
学生,885
个体,53
言语,31
文字,170
图画,8
符号,34
肢体,18
贬抑,2
排挤,3
欺负,33
戏弄,2
他人,299
敌意,4
难以,174
抗拒,20
精神,953
损害,162
挪威,18
心理学,26
欧文斯,1
依照,92
分为,182
性霸凌,1
反击,21
六大类,3
备受,50
科技,843
迅速,331
传统,561
语言,152
轻度,30
无心,2
玩笑,14
觉察,2
中度,16
危险,317
伤人,30
言行,18
受,331
管教,9
重度,50
隐私,81
曝光,159
名誉,28
受损,50
犯罪,352
之虞,2
提告,2
自白,3
虚拟,74
出镜,3
往常,11
花枝招展,2
妆容,9
精致,53
模特,24
差别,45
懊悔,4
那年,43
每周,62
花费,57
50,444
流连,4
忙,113
照片,262
互动,191
那些,402
润色,2
引来,40
无数,107
称赞,23
万分,12
真正,519
有过,33
快感,8
生物界,2
猫,75
捉,20
老鼠,23
有时,124
猎物,9
弄死,3
加以,44
玩弄,4
凌迟,1
掠夺者,1
旁,52
痛苦,97
挣扎,35
历程,56
乐趣,37
掌控,29
生死,34
成就感,15
进而,74
自我,179
厉害,81
角度,195
变态心理,1
加诸,1
之上,47
得不到,39
愤怒,55
挫败,3
自卑,17
懦弱,2
挫折,39
换取,21
自信心,7
满足感,5
地盘,10
呼风唤雨,3
不可一世,3
不道德,4
违反,218
法律,633
遭到,115
制裁,42
网络游戏,52
成瘾者,4
正向,22
游戏,398
动画,24
情节,53
声光效果,1
刺激,112
大脑,65
分泌,32
多巴胺,5
使人,15
力,68
记忆力,16
回忆,93
只会,52
记得,161
神经,34
传导,9
情境,10
感官,47
玩游戏,17
连结,4
有助于,68
缓解,101
负向,3
视为,79
失意,6
唯一,221
不知不觉,22
陷入,87
柯志鸿,1
诊断,70
准则,44
第一阶段,16
整天,21
竭尽所能,3
不管,243
有无,23
控制力,7
罢休,4
第二个,56
角色,124
日常生活,43
人际关系,12
